ID,Target_Al,Target_B,Target_Ca,Target_Cu,Target_Fe,Target_K,Target_Mg,Target_Mn,Target_N,Target_Na,Target_P,Target_S,Target_Zn
DQN9RQ,615.2584681652057,0.0,1168.6912795794144,1.5867873541862634,112.19735404138501,183.9128310197952,264.0299029325257,100.21088514912591,0.7188634356749191,0.0,0.0,0.0,0.0
DR1A5T,628.8014964286975,0.0,933.2719307257502,1.6823670759036047,119.0012550088856,178.30077467767248,240.91866230718782,110.14659994702059,0.6895837466010454,0.0,0.0,0.0,0.0
DR579M,915.6996214848837,0.0,1780.3636240991088,3.434534283324271,107.87627359072927,182.8883603530323,319.00460937341035,237.8838002458929,1.2918834764039728,0.0,0.0,0.0,0.0
DRD8A1,643.0481517619968,0.0,1025.1147747212244,1.897372989407018,128.53476566221383,114.53833913753519,235.03920986400178,153.34320346569874,0.9198975860164331,0.0,0.0,0.0,0.0
DREYS3,745.2337448418409,0.0,790.2822784032293,2.040274367939067,128.03925203672455,175.08301397843456,258.91791886314974,122.68569590943461,0.7794800177084341,0.0,0.0,0.0,0.0
DRL8M9,906.9684265959793,0.0,2087.8905648831874,3.1640659097386856,117.72630741838724,290.2478459767377,441.97896033275885,127.1200472574994,1.3931419635468998,0.0,0.0,0.0,0.0
DRSWEL,708.9158687229858,0.26977964827526835,2558.09598764665,2.6678894938346795,110.0795430937391,428.85662413039546,468.1099965606883,131.54774902675547,0.9119945681998336,44.655425233536604,11.820314629295341,10.58623072440184,1.6122754510176829
DRTMT1,977.543140551818,0.0,1049.8700987593074,2.5650881444864218,116.08922882844752,222.73411078507004,303.89068625297665,109.41715218927263,0.8255678464322657,0.0,0.0,0.0,0.0
DRWEGQ,1086.261367823904,0.0,1175.6874368636993,2.3021300447963475,105.96313458073111,140.30800823020428,258.08470297933917,88.11857874801957,0.7863755149384629,0.0,0.0,0.0,0.0
DS1S3Q,653.8414925633296,0.0,465.0619227889492,2.6891762214450536,124.69931900558444,122.19535006864795,216.35961399656304,162.28995728841153,0.9988525805415237,0.0,0.0,0.0,0.0
DS3W2Y,704.2788394888621,0.2703051750499147,2606.668988367493,2.6282840596665378,108.11473760936622,428.51611814272434,470.3425895732438,132.44542810517092,0.9044769470984568,44.7449251741613,11.78545669199831,10.548621236423042,1.6141489226726244
DSFT4K,789.1524009383561,0.2699791652109811,2572.2982520102028,3.2555642684974986,115.7134033193045,494.00350494677906,537.5948853388763,140.9377885743141,1.0024104016127728,43.99432576996109,11.242018567154991,11.193523962378148,1.6321919633141642
DSGRP2,673.9265326781322,0.0,786.588630157959,1.7090708794453098,83.80519166260075,71.0688989355695,163.2241482621168,162.4180644440952,0.7984713977299409,0.0,0.0,0.0,0.0
DSOI8P,611.9800303823848,0.0,880.202917673351,1.3485058737591962,97.32687526736085,155.02801780409058,210.26878488860567,85.72656642796423,0.6914720436294727,0.0,0.0,0.0,0.0
DSR31P,748.885742345051,0.0,854.5588179108465,1.389312352117345,107.4716654816924,177.24154998707436,236.3701462648816,69.53704490537699,0.7098595678805925,0.0,0.0,0.0,0.0
DSWSB4,721.6370150718521,0.2625526642775234,1679.273280901446,2.246727966153156,115.63087638114897,311.4234243491527,334.97037508691307,131.32857672661876,0.8638290865337873,43.158840113655394,12.085796411252042,10.360815800899351,1.606426955746446
DTQPAN,657.7452959313609,0.0,606.4858818168243,2.5930076972370344,117.19252856479247,130.25659522437527,242.22054973298805,154.7481954105664,0.9688734760002604,0.0,0.0,0.0,0.0
DTRS2N,708.1763797015027,0.0,2511.850394927125,2.6925782115594443,79.25856090445264,711.4263635062279,586.3069490520974,163.96055835806453,0.6900835271737105,0.0,0.0,0.0,0.0
DTU7LP,671.2880965145591,0.0,2384.8171038835776,2.8245046461407584,88.6568075607169,474.5009915984642,603.7439456359355,154.61454878341527,0.7785915963216783,0.0,0.0,0.0,0.0
DTYDUE,693.2433129170271,0.0,1367.762951176767,1.9981075330883553,103.2999016034329,312.9686136806481,319.8921458789634,120.61402796765806,0.7202621130248555,0.0,0.0,0.0,0.0
DU1RQ9,821.514360281559,0.0,850.6438972100135,2.0290732384743766,138.131048465113,207.3015822039348,264.70743550815064,120.56662830756194,0.8362598779743462,0.0,0.0,0.0,0.0
DUA7R7,842.3825650466678,0.0,903.3936559140002,1.5017210188764067,111.77178593281495,244.88524688145765,276.28294118987424,79.71460896171997,0.7601756495650075,0.0,0.0,0.0,0.0
DUGFR9,375.4655934823486,0.0,2506.2701721432722,2.3471874081006825,64.36363928657717,321.2684048616416,343.5606039831415,111.3506695614412,0.6776269075275917,0.0,0.0,0.0,0.0
DV08B7,665.2185755668652,0.0,982.5760991903225,1.6241737867994246,113.266487403687,156.9557808954004,234.93477685950893,103.36904528800603,0.8556510568497373,0.0,0.0,0.0,0.0
DV96GT,890.2266067741745,0.0,664.8487745294035,1.9736224709752417,100.28518209456092,191.86627281908477,147.91129546318825,112.39493586245429,0.7923743334397669,0.0,0.0,0.0,0.0
DVUND7,670.7335761004772,0.0,1283.4553967708732,1.9538961424264432,113.66543927014635,275.9500426422269,352.2167259377804,113.04854254133022,0.7166590953109618,0.0,0.0,0.0,0.0
DVXM42,757.5014193777921,0.0,1327.3205758804318,2.7998865050381436,135.47893443252931,191.3882337176263,246.5640620689368,184.40497062761412,1.1286076213208927,0.0,0.0,0.0,0.0
DVZ88X,763.2808422910194,0.0,2347.5428060004256,2.9800030945947844,130.90819861138462,461.22308615488913,464.7566071438521,143.22537539882435,1.106512320683202,0.0,0.0,0.0,0.0
DW1QT0,1091.5809783171446,0.0,1614.303244701281,2.6619222359046057,151.8129505559016,569.8422740280054,519.0660336103414,119.56276228712025,0.806929229258222,0.0,0.0,0.0,0.0
DWBSQR,697.5888721827405,0.0,809.1334886769711,1.4186973712984603,128.38130088049334,93.62614775973857,156.64774511765026,145.37240002928752,0.8635948520511637,0.0,0.0,0.0,0.0
DWDR05,742.7263411650935,0.0,1181.3451628978344,2.6718511542833183,104.35926220687412,122.30874378679509,261.89022168289375,212.41200900156858,0.957533732568808,0.0,0.0,0.0,0.0
DWHQPW,740.3666490940894,0.0,1033.0398441216848,2.1891658805603127,114.05194162308973,106.53484743750754,217.1587768388428,186.3916861050311,0.954859552969025,0.0,0.0,0.0,0.0
DWI5KJ,688.1952436933191,0.0,756.2169924194772,1.8407444418788168,110.26131930185248,164.95785125207763,198.75177080268475,110.30641641595162,0.7055347747288016,0.0,0.0,0.0,0.0
DWOTF2,708.6316237658642,0.26977964827526835,2549.9015304560535,2.6576776532637862,110.7271149295665,426.122742008134,466.99069135571216,131.43745276418224,0.9099520541315094,44.56031149014294,11.838307049435448,10.589719726336252,1.613688076799638
DWZ75Q,702.8437086477677,0.0,995.6485957784022,1.7393542304604659,91.21943557350188,248.43560657337437,269.19643225828884,143.64552956672065,0.749395461462716,0.0,0.0,0.0,0.0
DX0XHK,696.3283940739368,0.0,1016.3948346829973,1.9139159165215798,121.95741058271396,116.45403527285535,204.4775354854793,196.72881510792183,0.7764278724827463,0.0,0.0,0.0,0.0
DXG3D8,754.2503298831526,0.0,1031.174060610233,2.4168939622065544,130.23998495103064,201.4731338999382,289.9629920157099,147.9345182018652,0.8379731552777985,0.0,0.0,0.0,0.0
DXJT7T,661.486185120184,0.0,1302.4379948448022,2.1970535948601646,120.08118738388448,190.07439597967004,379.6251185291938,109.7231972165459,0.8389228879587214,0.0,0.0,0.0,0.0
DXLXKF,520.4212536344319,0.0,804.8611782569063,0.8559429032489455,91.22774028433669,51.90267703913585,105.18322699144738,108.47872445822425,0.7829472696140702,0.0,0.0,0.0,0.0
DXQYV6,721.4195018601646,0.0,519.6620582539282,1.9670010747371576,84.09907044659822,194.150421340876,149.5678240871277,128.5739431710856,0.7381459822041974,0.0,0.0,0.0,0.0
DXTPHS,481.0572458895653,0.0,1790.1027441602323,1.8327038146534842,102.54180761664713,216.5383924446088,365.2300339242323,106.73624329986676,0.8473835504416136,0.0,0.0,0.0,0.0
DY2E0G,638.0400970570718,0.0,1141.9976412997694,1.5114818433041481,204.91387231688472,87.87174454758326,180.0883815868917,137.90796012004196,0.9075442653079651,0.0,0.0,0.0,0.0
DYBOD9,668.6620145045064,0.0,1451.5585049751794,2.168712379529994,105.10859912376695,266.4314977386229,375.8816823626729,117.46652099034281,0.7384256084159649,0.0,0.0,0.0,0.0
DYL13O,720.7767844000922,0.2594665379226256,1708.583656965799,2.325260233876088,118.00551958911328,324.1315554140728,348.5043276215807,130.56073620021604,0.8865387220650605,43.46691996004243,11.90185943045193,10.419323558193891,1.6169241182261969
DYYK8H,585.6130919450894,0.0,1083.996148075809,1.8086812511926211,117.43311697263572,195.0834683344642,274.6719906248051,106.17294062534711,0.7101463936423454,0.0,0.0,0.0,0.0
DZ4XJ9,712.2210928545413,0.0,1629.745399503715,2.364529352940001,120.53366042774327,182.21892822713906,398.55327383199227,139.6177674947176,0.792169420453176,0.0,0.0,0.0,0.0
DZ8BPF,647.8051336054874,0.0,1081.0094657060613,2.267587104677398,90.8416047562136,345.86472017596924,263.782301674883,145.63573640400926,0.7526553937146625,0.0,0.0,0.0,0.0
DZCWKS,808.1020979276019,0.0,604.8791518973276,1.3671685757990515,118.9977400152786,148.48898440720353,155.58548816459472,77.44214638410041,0.7809449367330695,0.0,0.0,0.0,0.0
DZI7ZC,858.1038577453262,0.0,1095.0869351029007,2.1345089986627013,108.88350148660737,242.46085090866066,305.95041369319074,103.55275273036698,0.7602092807334067,0.0,0.0,0.0,0.0
DZLAEO,577.1796942954609,0.0,683.574834867093,0.7755869485846678,100.90361503536008,127.14946090672812,141.9009576580121,92.06583675714181,0.7380497952049172,0.0,0.0,0.0,0.0
DZXCZF,708.0218399163983,0.26998682018898035,2557.927282286993,2.6551810783591194,108.77381902644338,427.78811246067494,471.1351846621083,133.45846262176056,0.9049515387670046,44.698799668295024,11.791165905407674,10.616177759625826,1.6127460727004204
E04M2P,711.7403051623787,0.27067036403387873,2576.601108547901,2.658070837338199,107.9589210930162,423.5438191978864,472.23970557473024,133.00501819754305,0.8864658884072449,44.96378032051041,11.841949654344551,10.627670141978184,1.607702711364414
E17APP,736.1515368769527,0.0,1084.2199339487536,2.2353331406564334,121.56199808035174,204.5374428271069,326.5819867700709,109.19959110445157,0.7891868486575184,0.0,0.0,0.0,0.0
E1L6GO,445.1045157975817,0.0,1799.3168592742268,2.0884867242939618,71.76484523009462,287.50377681213604,330.8381430029631,114.63837727526683,0.6840227705277014,0.0,0.0,0.0,0.0
E1LU95,686.2692483788717,0.0,927.0167096511817,1.8139301317899739,101.10078529223895,115.31123434083621,197.24561947645188,151.64456152269952,0.8420568583132524,0.0,0.0,0.0,0.0
E1XFUB,688.489882816523,0.0,1099.998086714606,1.9862265023023298,89.64183154903425,307.83697738252204,305.5624487379288,135.37013641463213,0.7578352252991817,0.0,0.0,0.0,0.0
E211YH,797.883800468497,0.0,675.934724772377,2.0971693109807443,124.00009836209803,84.61809908147147,152.56304480449833,115.92331500807911,0.8931326526402732,0.0,0.0,0.0,0.0
E2GE9O,712.5545640754257,0.2697769822309764,2546.981006401652,2.648987287122907,109.07633162216287,425.36439286432153,472.7874592849788,132.92199416736236,0.898669775991253,44.839803525816905,11.845654766247279,10.656428704323266,1.6124774406711657
E2WYOT,602.3555530805821,0.0,956.9002605210501,1.0933013176672537,118.70349753059755,130.50030237101623,179.25022124082452,83.78927509365586,0.726297577114996,0.0,0.0,0.0,0.0
E36JOA,820.2371388904747,0.0,781.8659339630467,1.7982395591101017,140.27616366454646,180.03017993297112,242.47749522719567,98.08462796982727,0.8171510169091363,0.0,0.0,0.0,0.0
E399YD,721.4502669280935,0.0,2364.3522289985,2.6923782079745364,81.24710658860525,707.7179908319227,560.5135659595043,163.02289419563,0.6820720131356627,0.0,0.0,0.0,0.0
E39EBQ,703.655756444113,0.0,1384.4095051456227,2.1848979853407444,111.6981565059824,188.8440055038546,335.27328164654034,117.03705217000537,0.8078705820724796,0.0,0.0,0.0,0.0
E3F9J3,739.4742416597292,0.0,826.5669333491948,1.9054872325288852,96.5769954220054,197.9399424858074,229.113723520938,106.80049246882785,0.7272323436632646,0.0,0.0,0.0,0.0
E3GJ52,840.068179354424,0.0,862.1896016837377,1.4465058623134628,115.856051212284,226.02778717933722,266.6482400813146,72.55316491537855,0.7501641332097031,0.0,0.0,0.0,0.0
E3LIZY,796.0150536797455,0.27027878648558445,2572.3764193287875,3.244660608770557,115.27473828532287,492.6485308112366,534.4516454559366,145.15437944053022,0.989762615432328,44.106891879538935,11.227069445677047,11.185415758544767,1.6275327857632684
E3RYF0,674.9493185319297,0.0,1938.268133351593,2.305752614168207,85.72143133507555,434.62437373310473,403.0577111475207,147.89862055160168,0.7240453266193201,0.0,0.0,0.0,0.0
E4DAUO,702.3731294286642,0.0,941.1428951685826,1.5631608812488973,117.84236313030274,146.2386089490506,189.96215634227934,95.02040945881487,0.7890127723493768,0.0,0.0,0.0,0.0
E4H3PL,683.1079521772426,0.0,825.2606162860606,2.022571250261858,143.43288782656003,160.74554846412798,236.54415282709027,127.52327274379066,0.7602992784951846,0.0,0.0,0.0,0.0
E4PABC,779.2924498601949,0.0,1248.4722951250305,2.541853340341367,119.80765074857,287.12250802800656,344.50111357191844,148.83639828896364,0.7489180124209412,0.0,0.0,0.0,0.0
E4QKPO,649.1301343804348,0.0,1066.5628353143939,1.071497816109332,104.64618652253425,140.35752338299892,165.99793757691103,103.07687841392273,0.7778382139751542,0.0,0.0,0.0,0.0
E56UOI,744.9485271000265,0.0,1125.2233201034048,2.2209221501948635,116.14186908155997,195.8487143094798,300.9120619435951,102.43990914858352,0.8631340761385122,0.0,0.0,0.0,0.0
E5MT7Z,809.3107958677712,0.0,974.4361715958395,2.5456423596169193,122.23480492173826,345.20384286907034,311.1825611884809,189.89276260158957,0.8253231148800901,0.0,0.0,0.0,0.0
E5N8DF,1146.2644881116432,0.0,826.7595791571333,2.0718267225711915,113.16333543302189,147.4085345556274,208.5408092112353,95.39680270016143,1.0813120377200345,0.0,0.0,0.0,0.0
E5VVTH,776.5093927625959,0.2706959332665032,2546.475748833557,3.121494481523463,117.59093771062301,489.6336041539644,511.4015041805077,136.39908848966076,1.0323191077963985,43.983277669105085,11.322611873336301,11.102180460788851,1.6399972740230846
E64TGU,723.6221706295609,0.26124839856056437,1672.8614899724112,2.2757522302275452,117.56941245423631,314.34052816005743,334.1811932807932,130.41673813649373,0.8716234429215729,43.03475769840337,12.122808439194218,10.33545931292262,1.6134322445445244
E66CAB,655.850100839597,0.0,1653.0343076709225,2.2706389862143164,112.59331829980178,252.82302602036614,412.8149984246721,117.20853053484343,0.7267454751945395,0.0,0.0,0.0,0.0
E6FIH4,780.4867154968658,0.0,926.0196411553615,2.085807477602871,110.29745851635828,96.3922335856404,203.04903952780802,183.5218549716331,0.9698159190390627,0.0,0.0,0.0,0.0
E6M1PQ,845.4925721202055,0.0,1654.8209830554008,3.326763654942962,116.52841954354652,173.2868837016717,484.6942482923062,171.17246335986854,0.9247755342677706,0.0,0.0,0.0,0.0
E6T0VX,904.2777326677482,0.0,4939.6901479155695,4.0661695349711255,140.51577800091434,326.9840738726384,1473.096501348492,116.56176457506827,1.0322462765186995,0.0,0.0,0.0,0.0
E6U92L,1020.0995832344073,0.0,2425.579917194716,4.356100519179848,112.65852791222353,446.34509725730567,618.0326950784488,176.33355432592498,0.8765515372027757,0.0,0.0,0.0,0.0
E73M95,768.8842460652763,0.27196104571664603,2596.2149779008882,3.124822638198314,118.37658020771785,488.48620198441085,514.0158728397525,133.99367518859916,1.0347051597648276,43.6179204577155,11.374916240797589,11.079501572193218,1.6399146274161311
E7LJ0S,675.4612796633785,0.0,889.0754749452097,1.6311196703878181,105.04978112273928,118.35114245009562,183.11756916514443,151.96928999715203,0.743973968134679,0.0,0.0,0.0,0.0
E7UM1B,762.6429468545433,0.0,1087.4540922736699,1.894715213933172,127.11339630150863,122.10859394186981,215.73563691678825,100.7089310546316,0.883535220884751,0.0,0.0,0.0,0.0
E819B4,632.8534728788557,0.0,642.7026135701386,1.3841102841001824,86.34263666241527,224.41739602688713,170.60891858452183,134.37288736141195,0.6712778377883392,0.0,0.0,0.0,0.0
E88I35,658.4802780526329,0.0,842.4581460703911,1.572071853261002,96.56372250478844,159.13779961709776,214.55968771324248,93.00563201631769,0.7047247104077429,0.0,0.0,0.0,0.0
E8JB6E,628.4983312574526,0.0,843.783465477248,1.6305357576450266,113.91201831709006,172.4798045958549,210.68636333737228,117.21043899372401,0.678247663004593,0.0,0.0,0.0,0.0
E8VS3I,1149.532387180555,0.0,517.2979409224599,1.9231845412202004,97.29028938507267,74.60055844368404,115.48598535327106,67.4903419395725,0.8264337134484073,0.0,0.0,0.0,0.0
E8Z9TK,699.9232129014658,0.2598348979686195,2107.1795734982884,2.4921468084008795,129.30006896930547,369.68884884691755,410.67696060182635,118.03140230224011,0.9954792878287995,42.373709690273856,12.02428147825316,10.553218442561327,1.6564312505856529
E8ZRSY,835.8735290050364,0.0,1118.6239582316948,2.2898401020806447,102.10233380331636,294.81778244176786,329.8216355536537,120.67658831219735,0.7736182121487664,0.0,0.0,0.0,0.0
E98PE3,482.18796001931116,0.0,10500.083738447092,3.810031241859375,55.88871054610999,508.022322150402,821.7374517551326,130.52715201956866,1.2298199288607197,0.0,0.0,0.0,0.0
E9GRSB,858.9009183484726,0.08640380039434195,535.8591645892806,1.4730292929374371,120.73587736861299,131.84198224392253,202.63866349958198,64.12115646015617,0.9122060365428732,45.68144197437245,3.758936071973143,10.0636437107045,1.266276531175855
E9VF1C,688.7416545754234,0.0,1138.8729197313182,1.841252096261631,108.84645089058527,186.15131859882206,262.28652028379645,127.88196359943557,0.7504120656001142,0.0,0.0,0.0,0.0
E9ZUH9,720.436107814849,0.259607433930255,1699.7184222397932,2.325800680015859,118.5111601297707,324.5110003072511,345.26804432141313,130.47909257944525,0.8883727619248383,43.08473382194904,12.052097102892835,10.40893412119782,1.6160787304092796
EADJYV,704.5005931327715,0.2703051750499147,2587.7518935579765,2.6553547358485265,108.58343883427553,429.67559983586733,472.0662536351908,132.69953639360563,0.9031201154684899,44.71817925607323,11.791165905407674,10.575678662161728,1.6130522177947222
EAI7ST,753.7980388432713,0.0,810.7577633358271,1.599710925754647,160.40211444223218,118.09955537081152,201.184368589164,115.97051905538108,0.8336483072008167,0.0,0.0,0.0,0.0
EAU042,723.0311681897093,0.25924077769095766,1591.961857251858,2.2434050553953657,119.17991878951557,307.50434963939546,326.33531180632605,130.14921911065628,0.8792987467961122,41.94581965831736,12.124512391431093,10.310346302320406,1.615260157032963
EB0GVW,654.3712229792077,0.0,1312.0866894560993,1.8051146816864028,209.92495153617466,97.10473725707782,197.7265574947305,138.01778475455575,0.9261085995076853,0.0,0.0,0.0,0.0
EBCMWL,784.0421770679019,0.27031401942005057,2629.57660775449,3.1681081413823686,116.4507676583148,505.39860157431815,511.9952788472062,140.79778157071576,1.0221134766151776,43.829746287986445,11.325985075461215,11.186402198938643,1.638509826749783
ECMMP4,790.5094660330061,0.27046630740298927,2624.491041989959,3.2425578971000824,113.75556696867234,509.8124994961833,530.4991200784797,144.5845507181153,0.9999863590528304,44.66261727090019,11.326542072965644,11.201870159269879,1.6281485108993015
ECNVF8,617.8427429849129,0.0,930.3319905678352,1.1378088489045357,112.81793086408643,130.91799014386763,173.71737314931343,86.87034405735132,0.7019082253657712,0.0,0.0,0.0,0.0
ECQ4WV,788.4973836258562,0.0,964.1221407924744,2.560974868123452,115.96531266929507,219.8710122017447,274.57821862915915,162.66939453753892,0.8471959195473492,0.0,0.0,0.0,0.0
ECQDV6,602.8700545851788,0.0,1315.6083463906677,2.189207953330929,147.11252078255572,223.8492384992016,322.47740226611734,101.5862265727355,0.7733831708818609,0.0,0.0,0.0,0.0
ECSMXT,753.2826988556836,0.0,1556.5466340980124,2.3772388091177374,100.9593354086695,379.20542543027216,380.59616654797935,133.57433507274015,0.7609044884105659,0.0,0.0,0.0,0.0
ECUE4U,689.0798390910915,0.0,931.4195264491567,1.9105986409705913,191.21344709229615,105.59128502575933,189.07318642175844,117.48303455970742,1.1551217087485866,0.0,0.0,0.0,0.0
EDB8NO,628.194540019392,0.0,879.6813668812407,2.3109950557810404,94.1527935324455,212.82423887244056,253.57059727170602,126.39811695729777,0.7607141628788402,0.0,0.0,0.0,0.0
EE6II5,721.436446607828,0.2608827816965213,1672.022333850608,2.280504872438175,118.11324851735343,319.6622321045693,337.9955821684433,130.55678298418766,0.8784148420680636,42.95966760978946,12.068477427840659,10.326926975749782,1.6143127530939838
EEGNVT,1093.9781467589426,0.0,1026.3343471610206,3.133171835817903,87.10192173854486,219.9272133569539,245.86228386216587,215.47449386245694,0.8260661829015886,0.0,0.0,0.0,0.0
EEHR32,698.544353637084,0.26429685765728883,2142.0247267104955,2.5234159625167596,121.2511744934269,383.7958235521027,418.87681671352505,129.55854353655684,0.959769152488238,43.02047072818592,11.899665654310933,10.449529966853525,1.6410779780436995
EEMN72,690.8824133729888,0.0,976.346559900147,1.9517032020569798,93.12252701433825,399.3092699226674,227.30777175521519,150.69834197802808,0.7706674601330775,0.0,0.0,0.0,0.0
EEP7FS,897.3810630518228,0.0,1025.761386994912,3.014326197123681,90.22487938804478,333.6006258196809,279.9622649066998,205.84541943665945,0.8812108984424942,0.0,0.0,0.0,0.0
EEQ4EB,755.4777492403883,0.0,1182.8627046881984,2.7528454453674773,103.40356427534222,121.67057040681404,266.14650267856763,224.70614289829405,0.9728094635006684,0.0,0.0,0.0,0.0
EF1RPB,626.098544906091,0.0,1269.010540126913,2.0916337739432196,126.0223778622046,164.465036131615,298.7531065743314,123.29287881629917,0.7666196001030041,0.0,0.0,0.0,0.0
EF5CBY,786.9789592980229,0.26966426647793246,2591.0505560562924,3.2072300023302796,116.10229790730845,499.28677574510954,525.7088778204885,142.07619473206532,1.0176732687590495,43.92490400341978,11.334673512265338,11.163902735399457,1.6340808880325726
EF90UI,721.6274742496342,0.26239801718436667,1676.1544252836152,2.261243980249232,116.05873723581516,314.90131878025346,337.00646548530034,131.06866140545435,0.8679396569546287,43.052574462658626,12.066091262681192,10.350436169947246,1.6115497907478962
EFF64O,834.9342032685961,0.07530624999085747,411.08930022729555,1.451195184462595,125.01436714704138,74.1597060032164,167.17638697781754,51.066079542539434,0.9762861965388079,40.009514163052295,3.403963346463603,10.658067269401093,1.1640497610800895
EFUH08,738.3326118134223,0.0,1022.8018266017194,1.959954237470669,92.15653757100404,322.6017134535888,259.26976515358444,125.1562273211245,0.7551209459571804,0.0,0.0,0.0,0.0
EG7KX5,543.3452631555683,0.0,1060.8456940018239,0.7724935825094869,115.76102580520718,118.18932881241567,165.47465974915454,74.59509541839135,0.7383938746064529,0.0,0.0,0.0,0.0
EG83GN,787.6309312488985,0.2696741794841787,2560.397988053104,3.233324408712392,115.8913176088939,491.92811183069654,533.8723203333927,141.9701995557967,1.0067436103558265,43.98393487070453,11.25703378691908,11.167438802241808,1.6310394531127566
EG8J62,764.746983730605,0.0,614.9478974021305,1.695564670086919,135.51225671932622,129.8413277762003,180.97824891861524,107.83773053385923,0.7384485554688641,0.0,0.0,0.0,0.0
EG8QEP,580.3254544438507,0.0,903.4288645819148,1.6360985847073606,100.72962398347181,111.37871090494626,202.09677796321338,123.54246526697877,0.7191639762541816,0.0,0.0,0.0,0.0
EGNCFZ,688.9008035649861,0.0,1795.108190136486,2.317421125766046,92.43881333328468,367.3057121642156,383.3600823059969,129.97216302583175,0.7462458609184882,0.0,0.0,0.0,0.0
EGQ5XR,721.2527317059424,0.2589583262784985,1633.189797187859,2.2739699991880635,118.72633408008535,315.65981664953676,330.7084737480296,130.48159004609658,0.8771101388944136,42.35573113063597,12.134799017245538,10.29346758937041,1.614701252822137
EGZS4Q,1227.4196533385061,0.0,342.74754241109065,1.535961286905039,102.40565442140388,62.54682688652466,89.08935277605438,45.71298916584015,0.7673436151249151,0.0,0.0,0.0,0.0
EGZXU1,571.5717252527833,0.0,790.6265331229258,1.2320836364669308,128.11856467362452,127.87647864165571,169.01184464711878,106.3281527267661,0.7394178794698891,0.0,0.0,0.0,0.0
EH7DRW,640.003539441067,0.0,804.5235485457923,1.1391836568191365,83.36768451756926,242.73361374221878,154.73923620267365,144.1745138193536,0.6836698154315712,0.0,0.0,0.0,0.0
EHCCUU,870.2006371199262,0.0,553.6980656118169,1.9309779786540318,93.32877771222962,166.7430376157961,137.57706863162855,97.90621737568996,0.7786019616748188,0.0,0.0,0.0,0.0
EHNF75,1087.3084562124093,0.0,1630.1636724415746,2.480107643395811,155.31919069616174,562.928083366945,503.4366073610155,114.63369598632231,0.8048712098176929,0.0,0.0,0.0,0.0
EHP9S9,817.915885492036,0.0,947.6791052581083,1.7559661313991595,117.85222489012043,252.16972823546908,293.1914022950954,99.06307002297521,0.7455159626098888,0.0,0.0,0.0,0.0
EI1UVU,787.3613879455115,0.269841774482039,2600.725488173419,3.1959804796762263,116.33791783260706,495.4342572074007,526.7508261525685,141.3426591982093,1.0163594493239847,43.97151594709662,11.334673512265338,11.185445539186361,1.6345735041107232
EI7EOG,1038.3316494114547,0.0,621.3235531192431,1.874269745343341,118.78446478200689,161.66241983379703,186.14714459383146,106.70970994763016,0.8146924333356501,0.0,0.0,0.0,0.0
EIAWNP,721.8133791422893,0.25911788894977034,1633.0058403907922,2.257297538771991,118.58491081457603,309.9767381432363,328.2492453944548,130.14866769260527,0.8760089295368786,42.383882751534436,12.120551560053077,10.281840871901352,1.6141581591968925
EIFJGE,560.38793643669,0.0,899.4267985615113,1.2317987944741429,104.3468376182244,92.14596356299391,159.29923772442893,139.6147153213692,0.7385277619036531,0.0,0.0,0.0,0.0
EIHT4I,582.6387181983699,0.0,979.8368257521756,1.3278686829894115,117.68865642844345,179.52690799677404,217.97076981400915,94.58452008189981,0.7069761304450761,0.0,0.0,0.0,0.0
EIZ20T,891.5854512583708,0.0,1207.9049450800696,1.9332823366641096,97.8957161735901,292.9359624218254,301.6071867299171,119.75666852445353,0.928524453164113,0.0,0.0,0.0,0.0
EJ00IM,674.1458795884636,0.0,844.8819269777429,1.8486615335425436,104.35082731693431,95.42002154036456,187.0764755339221,178.1141617687808,1.0198383049091653,0.0,0.0,0.0,0.0
EJ2G43,653.6157658630958,0.0,953.969659274602,1.9535780896233976,88.89167966891799,290.6235886899968,252.33814787188788,145.72209625892455,0.7528484629319848,0.0,0.0,0.0,0.0
EJ345J,708.702443215609,0.26977964827526835,2560.594886061845,2.667712794031663,110.53051134836898,428.4689558472809,466.97925015241367,130.85794709612313,0.9113941543583688,44.56031149014294,11.820314629295341,10.580533240730453,1.6130196930623233
EJ50U0,765.8436759904014,0.0,541.6128414227408,1.7098237064159365,175.9213488641215,78.84918877603789,128.50490017842301,75.32619926925261,1.056498783452175,0.0,0.0,0.0,0.0
EJAHL0,664.1471884527987,0.0,1879.0830166886337,2.184296694809656,83.87467845665235,400.3344227008872,398.29295149723856,142.39371772426043,0.7291706599677987,0.0,0.0,0.0,0.0
EJG8XM,735.0574542159609,0.0,1498.4820399845908,3.056905488148206,104.11045265880784,209.49099022029978,403.3419207476792,161.92597373094202,0.7702046316275855,0.0,0.0,0.0,0.0
EJH91A,795.0080328996459,0.270341987796121,2655.273775656145,3.2519365163370657,114.71924295156074,513.3496937055052,530.7621539351629,144.86750687846865,0.986913521639482,44.5499564604734,11.279280338355125,11.208914603959554,1.6254519098608182
EJWYFN,794.9394527116859,0.0,1502.1817515930197,2.852852609453953,137.40487161889308,264.49325076624996,534.5232290069961,132.98564645864826,0.7818586452769403,0.0,0.0,0.0,0.0
EJX91O,744.3507601811157,0.0,828.058530562083,1.544481941876472,110.14600893919005,187.4204719617778,225.64511881087978,92.22432438133974,0.7399602768338788,0.0,0.0,0.0,0.0
